EmployeeID,Age,Gender,Department,JobRole,EducationLevel,MaritalStatus,Location,MonthlyIncome,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,PerformanceRating,WorkLifeBalance,JobSatisfaction,TrainingTimesLastYear,OverTime,Attrition,HireDate,LastWorkingDate
2066,28,Male,Operations,Executive,Masters,Married,Pune,94072,9,12,3,5,4,4,7,No,No,2019-05-24,
2067,43,Male,Sales,Manager,Masters,Divorced,Bangalore,192984,14,12,9,3,3,3,1,No,No,2023-06-05,
2068,57,Other,HR,Specialist,Masters,Single,Mumbai,125076,9,9,5,3,4,3,9,No,No,2017-03-08,
2069,26,Other,Marketing,Analyst,High School,Single,Hyderabad,143355,12,8,1,5,4,1,1,No,Yes,2017-01-29,2021-06-18
2070,22,Male,Operations,Manager,Bachelors,Married,Pune,163111,9,14,8,1,4,4,1,No,No,2012-10-06,
2071,29,Other,IT,Executive,Masters,Single,Hyderabad,179500,8,14,8,1,4,4,6,No,No,2016-08-21,
2072,51,Female,Operations,Executive,High School,Married,Chennai,146800,14,8,5,5,3,3,9,No,Yes,2023-06-04,2023-09-11
2073,32,Female,HR,Associate,PhD,Single,Pune,21046,10,8,5,5,4,4,8,No,No,2017-09-03,
2074,32,Other,Marketing,Analyst,PhD,Divorced,Delhi,126378,16,5,7,1,2,1,3,Yes,No,2017-03-17,
2075,28,Other,Finance,Specialist,PhD,Married,Hyderabad,51028,17,13,2,5,1,4,4,No,No,2023-06-05,
2076,39,Female,Finance,Specialist,PhD,Divorced,Pune,196251,5,14,6,1,4,4,8,No,No,2010-02-15,
2077,42,Female,Finance,Specialist,High School,Married,Delhi,65039,3,4,6,4,2,4,5,Yes,No,2022-04-13,
2078,40,Female,Marketing,Engineer,PhD,Divorced,Delhi,98363,2,0,8,4,1,2,1,Yes,No,2015-04-02,
2079,33,Other,Finance,Specialist,Bachelors,Single,Hyderabad,62464,18,14,0,4,2,1,0,No,Yes,2022-06-22,2023-05-31
2080,33,Male,Sales,Executive,High School,Married,Pune,33188,5,1,4,4,3,2,8,Yes,No,2015-08-13,
2081,24,Other,Sales,Executive,High School,Divorced,Pune,58082,13,12,5,1,4,3,7,No,No,2021-02-12,
2082,54,Other,Sales,Engineer,Masters,Single,Pune,163703,0,11,7,4,3,1,1,No,Yes,2010-01-04,2017-01-20
2083,57,Female,Sales,Analyst,High School,Married,Chennai,115977,12,5,6,1,4,1,4,No,No,2016-08-24,
2084,30,Other,R&D,Associate,PhD,Divorced,Pune,180811,1,2,8,1,3,1,8,Yes,Yes,2018-10-05,2020-11-19
2085,45,Female,Marketing,Specialist,Masters,Divorced,Bangalore,88096,1,10,1,2,2,2,2,No,No,2019-09-16,
2086,33,Female,Operations,Engineer,Bachelors,Divorced,Bangalore,35615,17,7,7,3,4,2,8,No,No,2021-08-23,
2087,58,Other,IT,Associate,Masters,Single,Delhi,137296,11,2,4,1,3,2,9,No,No,2017-03-16,
2088,56,Female,R&D,Associate,Bachelors,Single,Bangalore,153001,17,2,4,5,3,1,3,No,No,2013-11-01,
2089,39,Female,Sales,Executive,High School,Divorced,Pune,103301,12,11,3,3,1,2,4,No,No,2013-02-13,
2090,51,Other,HR,Analyst,High School,Single,Hyderabad,90883,11,5,2,5,2,1,6,No,Yes,2020-10-16,2021-07-05
2091,24,Male,Sales,Executive,High School,Divorced,Hyderabad,20424,17,14,0,1,3,3,6,No,Yes,2021-01-18,2023-07-21
2092,32,Male,Marketing,Analyst,PhD,Single,Pune,21304,2,0,4,2,1,4,6,Yes,No,2011-05-28,
2093,29,Other,Operations,Engineer,High School,Single,Delhi,143780,3,11,0,5,2,4,0,Yes,No,2020-04-12,
2094,38,Other,R&D,Executive,Masters,Single,Mumbai,199608,15,3,3,3,3,2,1,No,No,2011-02-01,
2095,29,Female,Marketing,Manager,Bachelors,Divorced,Pune,78933,16,8,8,4,1,4,6,No,No,2018-01-12,
2096,22,Male,IT,Analyst,Bachelors,Divorced,Bangalore,88759,15,2,5,4,2,4,6,No,No,2010-10-25,
2097,55,Male,Finance,Associate,Bachelors,Single,Bangalore,24944,2,1,7,1,2,2,7,Yes,No,2016-11-07,
2098,41,Male,HR,Associate,PhD,Divorced,Hyderabad,187354,18,1,7,5,1,2,5,No,No,2020-06-22,
2099,26,Male,Operations,Manager,Bachelors,Single,Bangalore,42357,18,10,7,5,1,4,8,Yes,Yes,2016-11-09,2018-11-13
2100,24,Other,Operations,Associate,Masters,Divorced,Mumbai,39575,7,3,0,3,2,4,9,No,No,2013-08-10,
2101,50,Male,R&D,Executive,PhD,Married,Pune,176018,13,14,8,4,3,3,3,No,No,2016-03-19,
2102,56,Male,HR,Specialist,Bachelors,Single,Mumbai,69545,1,13,7,3,3,3,9,No,No,2015-12-06,
2103,42,Male,Marketing,Associate,Bachelors,Married,Hyderabad,96607,1,12,9,4,2,4,7,No,No,2012-05-18,
2104,47,Other,Finance,Engineer,Masters,Single,Pune,196724,8,3,2,3,2,3,7,Yes,No,2012-02-06,
2105,31,Other,Finance,Specialist,High School,Single,Bangalore,165400,7,2,2,1,2,1,2,No,No,2014-08-10,
2106,31,Male,R&D,Engineer,Masters,Married,Delhi,179282,15,6,5,2,1,2,9,No,No,2018-01-25,
2107,42,Other,Operations,Manager,Bachelors,Married,Chennai,138469,6,13,4,2,1,4,3,Yes,Yes,2020-01-31,2023-05-22
2108,46,Male,Sales,Specialist,High School,Single,Delhi,106624,8,2,9,1,4,4,6,Yes,No,2022-11-07,
2109,36,Male,Sales,Associate,Bachelors,Single,Pune,125711,1,9,6,3,1,3,8,Yes,No,2017-03-30,
2110,46,Male,HR,Associate,PhD,Single,Pune,35330,16,6,7,5,2,3,8,Yes,No,2020-03-25,
2111,52,Other,IT,Associate,PhD,Married,Mumbai,75810,7,10,1,3,3,2,2,Yes,No,2010-03-12,
2112,37,Male,R&D,Engineer,Bachelors,Married,Delhi,30133,5,13,1,4,3,2,6,Yes,No,2023-06-09,
2113,45,Male,Operations,Associate,Masters,Divorced,Chennai,107957,11,4,1,5,1,3,3,No,No,2018-04-26,
2114,38,Female,Sales,Engineer,PhD,Single,Bangalore,74325,15,0,9,2,3,4,8,No,No,2011-12-11,
2115,43,Female,Operations,Manager,PhD,Married,Bangalore,107787,3,5,7,2,4,1,6,Yes,No,2013-07-25,
2116,24,Female,Operations,Analyst,PhD,Married,Bangalore,54121,19,0,4,1,4,3,4,No,Yes,2011-04-15,2020-06-27
2117,37,Female,Operations,Manager,PhD,Married,Mumbai,116342,12,14,2,5,4,2,4,No,No,2020-01-13,
2118,23,Female,R&D,Engineer,High School,Divorced,Mumbai,20637,10,9,0,4,1,4,9,No,No,2021-01-13,
2119,22,Female,Operations,Analyst,High School,Divorced,Bangalore,162952,3,1,2,4,2,1,8,No,No,2014-08-03,
2120,39,Female,R&D,Engineer,Bachelors,Divorced,Chennai,61417,18,9,7,1,4,1,3,Yes,Yes,2014-02-19,2021-09-13
2121,59,Female,Marketing,Specialist,Masters,Single,Delhi,94975,5,10,5,3,2,2,5,No,No,2022-11-18,
2122,36,Other,Sales,Engineer,PhD,Married,Pune,117561,7,8,3,4,1,3,0,No,No,2020-07-15,
2123,49,Female,R&D,Associate,Bachelors,Single,Delhi,103213,16,12,1,4,3,3,0,No,No,2013-12-08,
2124,44,Female,Operations,Associate,Masters,Single,Pune,24334,4,4,4,4,4,2,1,Yes,Yes,2015-02-08,2015-04-06
2125,29,Female,Marketing,Associate,High School,Divorced,Chennai,188859,9,9,1,1,4,4,1,No,No,2010-10-09,
2126,49,Other,Finance,Associate,Bachelors,Married,Hyderabad,178895,17,6,0,3,4,1,1,No,Yes,2015-07-27,2019-10-01
2127,56,Male,IT,Associate,PhD,Single,Chennai,114200,5,11,2,2,2,1,6,No,No,2023-03-16,
2128,21,Other,Sales,Manager,Bachelors,Divorced,Bangalore,102565,4,12,2,1,4,4,5,No,No,2020-01-03,
2129,52,Other,Finance,Manager,PhD,Divorced,Delhi,125737,2,6,8,4,3,1,3,No,No,2020-11-07,
2130,29,Other,Finance,Manager,Bachelors,Married,Hyderabad,132092,0,1,8,1,1,4,8,Yes,Yes,2017-04-01,2019-06-28
2131,55,Other,Marketing,Engineer,Masters,Married,Hyderabad,80692,12,2,9,1,2,4,1,No,No,2021-03-28,
2132,58,Male,R&D,Analyst,Masters,Single,Pune,175579,12,13,4,1,3,1,4,Yes,No,2018-04-14,
2133,23,Male,Operations,Associate,High School,Married,Hyderabad,21745,7,1,3,2,2,4,8,No,No,2014-09-19,
2134,54,Female,R&D,Manager,Masters,Single,Chennai,49076,11,4,6,4,1,4,1,No,No,2016-07-28,
2135,54,Female,Finance,Manager,Masters,Divorced,Bangalore,125363,15,5,6,3,2,1,7,No,No,2022-11-17,
2136,26,Male,Marketing,Specialist,Masters,Single,Chennai,22853,16,4,6,4,1,1,0,No,No,2019-12-31,
2137,42,Female,Finance,Executive,Masters,Married,Pune,105694,6,5,4,5,2,1,2,Yes,No,2014-07-21,
2138,50,Other,Finance,Engineer,Masters,Single,Pune,136189,9,9,6,1,3,1,2,No,No,2013-04-29,
2139,56,Other,Sales,Engineer,Masters,Divorced,Delhi,50384,2,6,3,5,3,2,4,No,No,2016-09-25,
2140,22,Male,Operations,Engineer,Masters,Single,Delhi,147390,14,10,5,1,2,4,0,No,No,2018-05-25,
2141,21,Female,Finance,Associate,PhD,Single,Delhi,195455,8,0,5,3,3,2,9,No,No,2018-12-12,
2142,23,Male,R&D,Manager,Bachelors,Single,Delhi,128497,17,5,6,2,2,3,2,Yes,Yes,2022-07-20,2022-07-21
2143,54,Male,R&D,Associate,High School,Married,Hyderabad,196366,15,6,7,1,4,4,0,No,No,2014-06-28,
2144,38,Other,Operations,Manager,High School,Single,Hyderabad,122769,6,1,2,3,1,1,3,No,No,2014-07-01,
2145,28,Male,Finance,Analyst,High School,Divorced,Hyderabad,138414,18,10,3,4,3,4,1,No,No,2015-03-09,
2146,36,Male,Finance,Specialist,PhD,Married,Pune,98033,0,7,0,2,1,3,4,No,No,2021-11-04,
2147,30,Other,IT,Associate,Bachelors,Married,Hyderabad,36219,16,0,7,5,2,2,9,No,No,2017-06-16,
2148,22,Female,R&D,Specialist,PhD,Single,Chennai,81282,1,5,6,3,4,2,2,Yes,No,2021-08-19,
2149,22,Male,Operations,Executive,Masters,Married,Bangalore,43178,11,4,7,3,2,1,4,Yes,No,2018-07-28,
2150,30,Female,HR,Executive,High School,Single,Bangalore,185050,13,4,0,3,1,4,4,Yes,No,2013-01-25,
2151,26,Other,Finance,Specialist,PhD,Married,Delhi,179697,9,14,7,5,2,3,9,No,No,2023-12-16,
2152,47,Female,HR,Engineer,Bachelors,Divorced,Hyderabad,87258,19,2,6,1,4,1,7,No,No,2016-03-30,
2153,50,Other,IT,Analyst,Masters,Married,Delhi,117127,13,9,2,4,4,3,3,No,Yes,2016-07-15,2018-09-20
2154,56,Other,Marketing,Executive,Masters,Single,Bangalore,174712,19,12,3,2,1,1,0,Yes,Yes,2015-10-17,2016-02-16
2155,51,Other,Sales,Executive,PhD,Married,Hyderabad,135781,2,3,7,5,3,4,7,No,No,2021-10-21,
2156,46,Male,Sales,Engineer,Bachelors,Divorced,Pune,115969,9,6,2,1,1,4,9,Yes,No,2010-09-15,
2157,30,Male,Sales,Manager,Bachelors,Single,Delhi,49854,6,9,7,5,1,2,2,No,No,2013-08-20,
2158,52,Male,Finance,Engineer,PhD,Divorced,Delhi,198745,14,7,5,1,2,4,8,Yes,Yes,2017-09-27,2023-02-07
2159,54,Male,Finance,Engineer,High School,Single,Pune,27784,17,2,5,4,2,1,1,No,No,2022-04-11,
2160,47,Male,HR,Manager,Bachelors,Single,Chennai,45650,4,5,6,2,2,4,8,No,Yes,2020-06-29,2023-08-31
2161,52,Female,Sales,Analyst,Masters,Single,Delhi,101451,14,9,9,4,3,1,1,Yes,No,2012-02-10,
2162,46,Female,IT,Executive,Masters,Single,Pune,36767,7,0,5,4,2,1,8,No,No,2011-11-23,
2163,56,Male,Operations,Engineer,Bachelors,Single,Pune,173529,16,8,5,2,3,4,9,No,No,2011-12-01,
2164,29,Other,IT,Engineer,Masters,Married,Mumbai,39507,4,4,2,3,2,4,9,No,No,2015-08-05,
2165,29,Female,Marketing,Specialist,Bachelors,Married,Hyderabad,181764,8,3,1,3,3,1,4,No,No,2016-12-30,
2166,31,Male,Sales,Associate,High School,Married,Mumbai,66716,6,1,7,3,2,4,8,Yes,Yes,2018-04-15,2019-06-16
2167,55,Male,Sales,Specialist,Bachelors,Divorced,Pune,80403,13,8,8,1,1,4,8,Yes,No,2023-02-17,
2168,28,Other,IT,Executive,Bachelors,Single,Bangalore,168971,9,14,6,5,4,4,3,No,No,2023-01-10,
2169,25,Male,Finance,Executive,Bachelors,Married,Mumbai,154868,5,0,0,5,1,4,7,Yes,No,2012-02-27,
2170,54,Other,Finance,Specialist,High School,Single,Chennai,65785,18,9,2,1,2,4,1,No,No,2016-09-20,
2171,58,Male,HR,Manager,Masters,Single,Pune,99941,8,3,9,4,4,2,4,No,No,2019-07-03,
2172,53,Other,IT,Specialist,High School,Single,Bangalore,34628,7,5,5,1,2,4,0,No,No,2019-12-19,
2173,48,Male,IT,Engineer,High School,Single,Pune,29402,9,0,4,3,2,1,3,No,No,2016-11-04,
2174,29,Female,R&D,Engineer,Masters,Single,Pune,133174,19,14,0,5,4,3,9,No,No,2011-10-19,
2175,57,Other,R&D,Analyst,High School,Single,Mumbai,68601,5,1,7,1,4,1,2,No,No,2014-08-12,
2176,22,Other,IT,Associate,PhD,Married,Chennai,145305,4,10,7,5,2,1,7,No,No,2018-10-22,
2177,25,Female,Sales,Associate,Bachelors,Married,Delhi,102789,1,7,4,3,2,1,9,No,No,2020-12-31,
2178,29,Male,HR,Analyst,Masters,Divorced,Bangalore,31809,14,4,0,4,4,2,0,No,Yes,2017-05-29,2020-01-10
2179,54,Male,Marketing,Associate,Masters,Married,Pune,153606,18,13,1,3,1,4,6,No,No,2018-12-27,
2180,55,Other,Finance,Executive,PhD,Divorced,Pune,182198,15,6,6,4,2,1,8,No,No,2023-08-12,
2181,39,Female,Marketing,Analyst,PhD,Married,Delhi,57232,15,13,4,1,4,1,9,No,No,2013-01-06,
2182,56,Female,Operations,Manager,Bachelors,Divorced,Chennai,162624,3,3,8,1,4,2,6,No,No,2021-01-19,
2183,41,Female,Finance,Engineer,High School,Married,Pune,141237,8,1,8,4,2,1,3,No,No,2017-06-19,
2184,42,Other,Operations,Analyst,PhD,Divorced,Hyderabad,52687,1,4,7,3,4,2,0,No,No,2018-06-23,
2185,38,Female,IT,Specialist,Masters,Married,Pune,70000,6,1,3,3,4,1,9,Yes,No,2013-12-05,
2186,42,Male,Sales,Analyst,High School,Single,Mumbai,49663,2,0,7,1,2,4,3,No,Yes,2013-08-09,2014-01-06
2187,58,Other,Sales,Executive,PhD,Married,Bangalore,91622,16,13,0,1,3,2,1,No,No,2023-10-11,
2188,36,Other,Operations,Engineer,Masters,Married,Mumbai,199509,2,3,0,2,1,4,7,No,No,2015-09-19,
2189,46,Other,R&D,Engineer,Masters,Married,Pune,142660,0,10,4,3,1,1,1,No,No,2021-05-11,
2190,45,Female,IT,Analyst,PhD,Divorced,Mumbai,59821,4,10,7,3,2,4,1,No,Yes,2010-11-23,2014-09-18
2191,29,Female,HR,Specialist,Masters,Divorced,Mumbai,118505,5,14,9,3,3,2,4,No,No,2018-07-30,
2192,50,Other,Marketing,Executive,Masters,Divorced,Hyderabad,31924,3,6,9,3,4,2,3,Yes,Yes,2022-07-19,2022-09-06
2193,31,Other,Operations,Analyst,PhD,Divorced,Chennai,61970,7,12,1,4,2,4,0,No,No,2014-08-02,
2194,33,Male,IT,Manager,Masters,Divorced,Chennai,162009,17,10,0,1,2,1,5,No,No,2012-04-14,
2195,52,Male,Sales,Analyst,Bachelors,Single,Bangalore,72136,14,14,5,1,1,1,3,No,No,2021-07-27,
2196,29,Male,R&D,Executive,PhD,Married,Hyderabad,171853,2,0,0,2,4,1,8,No,No,2020-01-14,
2197,48,Male,Finance,Engineer,Bachelors,Divorced,Pune,74476,12,10,9,1,2,2,6,No,No,2017-06-13,
2198,57,Other,R&D,Executive,Masters,Single,Delhi,94099,6,3,9,5,2,2,8,No,No,2022-03-03,
2199,35,Male,HR,Executive,Bachelors,Divorced,Mumbai,132315,5,3,2,5,4,3,5,No,Yes,2018-10-21,2019-10-30
2200,56,Other,Operations,Specialist,PhD,Married,Pune,137828,14,10,9,3,1,2,3,No,No,2012-01-02,
2201,23,Male,HR,Associate,Bachelors,Married,Pune,47186,4,2,7,4,1,4,6,Yes,No,2017-02-25,
2202,32,Other,R&D,Associate,PhD,Divorced,Pune,54062,18,14,6,3,4,3,1,No,No,2019-03-11,
2203,24,Other,Sales,Engineer,High School,Married,Pune,195926,2,0,5,3,3,3,9,No,No,2011-10-13,
2204,58,Other,HR,Specialist,Masters,Divorced,Bangalore,75178,19,12,3,2,2,2,1,Yes,No,2022-08-11,
2205,43,Female,Operations,Executive,Masters,Married,Chennai,107367,6,9,8,3,4,3,8,Yes,No,2012-01-19,
2206,23,Female,Marketing,Associate,High School,Married,Chennai,95604,7,13,9,3,3,4,1,No,No,2023-03-06,
2207,24,Male,Operations,Executive,High School,Married,Delhi,89086,19,10,1,3,1,4,1,Yes,No,2019-07-16,
2208,56,Female,Operations,Associate,Masters,Single,Delhi,128305,14,14,2,4,3,2,5,No,No,2020-09-24,
2209,33,Other,IT,Manager,Bachelors,Divorced,Bangalore,153686,12,10,3,5,3,4,5,No,No,2015-10-07,
2210,51,Male,Marketing,Manager,PhD,Single,Mumbai,163075,4,8,7,4,3,2,9,No,No,2012-07-15,
2211,27,Male,Finance,Associate,PhD,Divorced,Mumbai,143409,18,14,6,1,4,2,6,Yes,No,2018-03-14,
2212,50,Female,Finance,Associate,PhD,Married,Mumbai,36915,9,8,6,3,1,2,8,No,No,2017-05-26,
2213,47,Other,HR,Engineer,Masters,Single,Pune,116696,9,4,6,1,1,3,2,Yes,Yes,2013-10-15,2023-04-04
2214,31,Male,Sales,Analyst,PhD,Married,Delhi,171293,1,2,9,4,3,3,5,Yes,No,2014-09-30,
2215,42,Female,Sales,Associate,High School,Divorced,Delhi,24610,13,1,5,1,1,2,9,No,No,2020-04-21,
2216,54,Female,Operations,Analyst,High School,Divorced,Chennai,23722,13,4,8,4,3,1,5,No,Yes,2020-06-23,2020-09-07
2217,41,Female,Finance,Manager,High School,Single,Hyderabad,32741,16,0,1,4,3,2,3,No,Yes,2016-10-04,2018-01-25
2218,51,Female,Operations,Specialist,PhD,Divorced,Chennai,134794,3,4,8,2,4,4,2,Yes,No,2015-12-18,
2219,39,Other,Sales,Associate,PhD,Divorced,Bangalore,37916,0,6,6,1,3,2,5,No,Yes,2022-02-02,2022-11-05
2220,45,Other,Sales,Engineer,High School,Married,Bangalore,100912,6,12,9,4,3,4,5,No,No,2018-08-30,
2221,56,Male,R&D,Analyst,PhD,Single,Pune,69506,5,9,8,2,4,2,3,Yes,No,2019-03-25,
2222,23,Male,Sales,Manager,High School,Married,Delhi,89874,7,13,5,2,1,1,7,No,No,2010-10-21,
2223,39,Male,R&D,Specialist,Bachelors,Married,Bangalore,68555,1,0,9,4,3,1,3,No,No,2015-11-16,
2224,38,Other,R&D,Engineer,High School,Married,Bangalore,183843,14,10,8,4,4,3,4,No,No,2015-05-30,
2225,32,Male,HR,Executive,Bachelors,Married,Mumbai,85124,15,0,6,3,1,3,7,No,No,2019-09-16,
2226,27,Male,Marketing,Executive,Bachelors,Divorced,Chennai,195369,3,10,8,5,4,3,2,Yes,No,2023-06-24,
2227,44,Female,Finance,Engineer,PhD,Single,Delhi,43519,1,10,1,5,2,2,6,No,No,2023-05-29,
2228,37,Other,IT,Executive,PhD,Divorced,Pune,37421,16,14,6,2,2,2,1,No,No,2021-01-04,
2229,27,Female,HR,Executive,Masters,Divorced,Hyderabad,75619,10,3,6,4,2,4,0,No,Yes,2012-06-01,2018-03-27
2230,40,Female,Sales,Associate,Bachelors,Married,Mumbai,176554,14,13,0,4,2,2,9,Yes,No,2017-06-17,
2231,47,Male,IT,Executive,PhD,Married,Hyderabad,199576,1,14,5,3,4,1,8,Yes,No,2018-07-08,
2232,25,Other,IT,Associate,Bachelors,Divorced,Delhi,146272,18,0,9,1,2,2,9,No,Yes,2012-05-01,2012-09-14
2233,49,Female,Operations,Engineer,PhD,Married,Delhi,151086,15,10,1,2,4,2,2,No,No,2015-06-23,
2234,24,Female,Operations,Analyst,Masters,Single,Pune,155282,0,10,5,4,4,2,6,No,No,2016-09-20,
2235,51,Female,R&D,Associate,Bachelors,Divorced,Chennai,40572,4,5,5,3,2,1,1,No,No,2014-09-16,
2236,40,Other,Marketing,Manager,Masters,Divorced,Hyderabad,172860,11,12,5,3,3,1,4,Yes,No,2015-08-18,
2237,35,Male,R&D,Associate,PhD,Divorced,Delhi,135729,17,1,6,4,3,1,3,No,No,2013-12-01,
2238,31,Other,IT,Associate,Bachelors,Divorced,Bangalore,158161,15,9,8,5,3,1,5,Yes,No,2014-03-22,
2239,30,Other,Marketing,Specialist,High School,Single,Mumbai,167222,14,12,6,5,4,1,1,No,No,2010-02-12,
2240,52,Other,Sales,Engineer,Masters,Married,Pune,43461,7,7,4,4,1,2,6,No,No,2010-03-28,
2241,33,Other,R&D,Manager,Masters,Single,Pune,120017,9,0,4,3,2,3,1,Yes,No,2018-06-11,
2242,30,Female,Finance,Analyst,PhD,Divorced,Hyderabad,115515,1,6,2,2,2,4,3,No,No,2010-11-01,
2243,23,Female,Operations,Analyst,High School,Divorced,Hyderabad,165430,16,6,9,5,3,2,5,No,No,2012-11-07,
2244,55,Other,Operations,Engineer,Masters,Married,Pune,31344,11,14,3,5,4,4,7,No,No,2020-11-07,
2245,49,Other,Finance,Executive,Bachelors,Divorced,Delhi,167711,6,6,1,3,1,2,1,No,No,2021-12-17,
2246,56,Other,HR,Associate,High School,Married,Pune,179331,13,11,8,3,1,4,0,Yes,Yes,2012-11-01,2017-09-12
2247,26,Male,Operations,Associate,Masters,Single,Bangalore,107738,19,12,9,2,2,1,4,No,No,2010-04-12,
2248,39,Male,IT,Associate,Bachelors,Divorced,Pune,116939,2,13,0,3,2,4,4,No,No,2021-09-12,
2249,54,Other,Finance,Manager,Bachelors,Single,Hyderabad,64935,11,4,7,2,4,4,9,Yes,No,2022-01-12,
2250,35,Other,Finance,Executive,High School,Married,Hyderabad,81407,10,14,5,3,4,1,8,No,No,2016-05-31,
2251,29,Male,IT,Analyst,Masters,Divorced,Bangalore,24225,2,9,4,3,4,4,4,Yes,Yes,2021-12-14,2022-05-24
2252,43,Male,Finance,Associate,Masters,Single,Chennai,99837,7,7,0,5,2,1,2,Yes,No,2013-01-29,
2253,45,Other,Sales,Executive,Masters,Single,Delhi,154872,13,6,8,2,3,1,0,No,No,2016-02-16,
2254,59,Female,IT,Engineer,PhD,Single,Delhi,49400,5,4,1,4,2,4,0,No,No,2021-02-12,
2255,59,Female,IT,Associate,High School,Single,Delhi,128050,6,6,6,2,4,4,1,No,No,2018-11-06,
2256,35,Other,Sales,Engineer,Masters,Married,Pune,52143,0,14,6,2,3,3,3,No,No,2020-02-29,
2257,25,Female,IT,Manager,PhD,Single,Chennai,164699,1,6,9,2,2,3,9,No,No,2014-11-30,
2258,51,Female,Marketing,Engineer,High School,Married,Delhi,109299,19,10,7,2,3,2,0,No,No,2022-12-11,
2259,33,Other,HR,Executive,PhD,Single,Pune,107964,7,10,1,3,2,1,0,No,No,2017-07-22,
2260,49,Female,IT,Analyst,Bachelors,Single,Hyderabad,153140,6,12,3,2,4,4,9,No,No,2014-05-08,
2261,59,Male,Finance,Executive,PhD,Single,Bangalore,94884,15,10,5,4,3,4,9,No,No,2022-11-04,
2262,37,Male,Finance,Executive,High School,Single,Hyderabad,103081,17,11,7,1,3,2,2,Yes,No,2019-09-09,
2263,58,Female,R&D,Engineer,PhD,Single,Pune,154626,16,8,3,2,2,3,6,Yes,Yes,2022-11-14,2023-01-11
2264,22,Male,Operations,Executive,Masters,Single,Bangalore,136180,1,10,4,5,3,2,3,No,No,2010-07-19,
2265,45,Male,Operations,Executive,PhD,Married,Bangalore,37344,18,6,8,3,1,1,6,No,No,2010-06-01,
2266,41,Male,Finance,Associate,Masters,Single,Chennai,44459,14,14,0,3,2,4,2,Yes,Yes,2021-06-22,2023-08-31
2267,25,Female,Operations,Manager,Bachelors,Married,Hyderabad,151101,3,14,6,2,3,1,9,No,No,2022-06-17,
2268,44,Male,HR,Executive,High School,Divorced,Bangalore,56827,11,14,2,1,3,1,2,No,No,2018-11-19,
2269,44,Other,Finance,Analyst,PhD,Married,Pune,63884,8,12,6,3,2,3,9,Yes,No,2016-06-12,
2270,54,Other,Operations,Executive,Bachelors,Married,Mumbai,117400,15,13,4,3,4,2,9,Yes,Yes,2021-09-19,2022-10-18
2271,27,Male,R&D,Manager,Masters,Single,Pune,114176,2,3,1,2,3,1,0,No,No,2017-08-27,
2272,30,Other,R&D,Executive,Bachelors,Single,Chennai,155921,14,6,1,2,2,4,0,No,No,2019-05-18,
2273,56,Male,Marketing,Engineer,Bachelors,Divorced,Chennai,35689,1,8,9,2,4,3,8,No,No,2014-06-27,
2274,27,Male,Operations,Specialist,High School,Single,Chennai,54563,6,13,9,5,3,4,5,Yes,Yes,2018-02-20,2020-09-26
2275,56,Female,Marketing,Engineer,High School,Divorced,Bangalore,196026,16,12,1,1,4,4,5,No,No,2018-04-14,
2276,56,Other,HR,Manager,High School,Single,Mumbai,127716,14,9,7,2,2,3,8,No,No,2011-08-29,
2277,42,Other,Sales,Specialist,PhD,Married,Delhi,79701,17,10,7,5,2,3,9,No,No,2014-07-22,
2278,42,Other,R&D,Specialist,Bachelors,Single,Hyderabad,132046,3,2,0,1,1,2,8,Yes,No,2013-06-22,
2279,28,Female,R&D,Specialist,Bachelors,Married,Mumbai,101823,13,11,8,5,4,4,8,Yes,No,2022-06-13,
2280,45,Female,Sales,Specialist,Masters,Married,Chennai,170761,7,6,7,3,4,1,8,Yes,No,2017-10-04,
2281,51,Female,Marketing,Engineer,PhD,Married,Pune,61994,13,5,3,1,1,2,3,Yes,No,2021-10-27,
2282,55,Other,IT,Specialist,PhD,Single,Chennai,86652,19,11,4,4,4,1,2,No,No,2012-04-21,
2283,36,Male,Finance,Specialist,High School,Single,Delhi,161341,8,9,9,5,1,4,3,No,No,2017-05-03,
2284,48,Female,HR,Associate,Bachelors,Single,Bangalore,151148,2,4,2,5,4,3,0,No,No,2016-02-14,
2285,29,Male,HR,Executive,Masters,Single,Hyderabad,41788,18,9,1,3,4,1,8,No,No,2013-06-26,
2286,59,Male,IT,Engineer,Bachelors,Married,Delhi,45147,2,2,3,5,4,2,9,No,No,2018-07-24,
2287,38,Male,Sales,Engineer,High School,Married,Mumbai,96031,10,8,2,5,4,1,9,Yes,No,2019-10-24,
2288,51,Male,R&D,Associate,High School,Divorced,Hyderabad,22594,2,7,7,4,1,1,5,No,No,2023-09-16,
2289,58,Female,Marketing,Executive,PhD,Divorced,Delhi,63937,18,11,6,3,3,3,3,No,Yes,2022-05-17,2022-11-29
2290,25,Female,Operations,Executive,High School,Single,Chennai,88951,6,8,4,5,1,4,5,Yes,No,2017-02-04,
2291,41,Male,IT,Manager,PhD,Married,Delhi,174405,7,11,5,3,4,4,4,No,No,2019-03-28,
2292,58,Female,Operations,Engineer,PhD,Divorced,Hyderabad,166205,18,14,3,5,3,3,1,No,Yes,2021-02-22,2023-09-17
2293,47,Female,Sales,Specialist,Masters,Married,Delhi,164718,11,14,6,3,1,2,4,No,No,2020-12-12,
2294,50,Other,HR,Executive,Bachelors,Single,Bangalore,168893,9,14,1,1,2,4,2,No,No,2015-04-01,
